RCA;Asphalt;Additive;TR;HD;WC;OD;GW;SM;AC;EU;CA;NCA;RE;EC;FFD
17.982;5.963;0.401;27.288;170.895;0.392;2509.029;11952.737;492.229;75.44;6506.099;89.799;638.576;5752.956;19125.131;22817.242
23.178;5.898;0.259;29.082;111.645;2.874;4034.883;19193.844;784.234;120.98;10412.135;141.407;1003.143;9236.657;30189.542;36400.101
44.251;5.526;0.361;16.779;151.772;0.177;2577.054;12271.004;504.211;77.413;6672.792;91.736;652.206;5905.954;19557.237;23386.795
25.436;4.867;0.105;43.801;20.894;3.073;3820.591;18171.304;742.179;114.517;9856.342;133.52;946.05;8745.238;28508.453;34414.078
12.93;5.492;0.397;43.315;143.976;0.002;1911.998;9117.157;377.607;57.594;4975.348;69.327;493.209;4389.113;14739.087;17465.746
26.662;5.727;0.172;41.764;90.677;4.901;5021.203;23873.885;972.889;150.408;12936.68;174.698;1238.134;11488.354;37328.858;45170.45
2.668;5.377;0.349;32.746;183.469;2.623;3786.278;18013.201;736.793;113.546;9778.838;132.814;941.263;8669.556;28346.626;34149.837
36.037;4.615;0.375;12.013;129.652;4.885;5685.667;27021.528;1099.089;170.159;14635.577;196.579;1391.269;13003.753;42041.511;51003.228
32.6;5.029;0.271;31.277;160.657;3.147;4145.59;19714.006;804.57;124.215;10691.405;144.662;1025.104;9487.636;30904.436;37319.633
10.711;5.931;0.472;11.116;172.466;4.689;5593.543;26593.324;1083.204;167.521;14411.309;194.319;1376.605;12797.19;41531.093;50284.849
5.013;5.671;0.181;43.002;5.019;0.324;2125.695;10132.596;418.84;63.994;5522.531;76.682;545.295;4877.49;16306.972;19383.26
17.37;4.951;0.119;8.997;37.092;3.102;4604.764;21894.241;892.729;137.937;11868.22;160.198;1134.426;10536.663;34224.795;41404.912
32.519;4.952;0.397;36.388;38.38;1.975;3288.12;15644.455;640.066;98.622;8493.509;115.495;818.946;7529.384;24648.61;29677.605
9.253;5.676;0.15;13.722;197.707;0.877;3094.166;14728.693;604.296;92.896;8003.29;109.499;777.194;7088.838;23345.621;28007.788
44.077;4.996;0.574;15.338;139.036;3.096;4463.063;21220.313;865.024;133.679;11504.886;155.339;1100.653;10212.248;33201.256;40142.874
33.404;4.086;0.593;10.152;128.842;3.25;4657.09;22137.525;901.731;139.423;12000.38;161.457;1142.361;10654.481;34518.885;41803.954
5.802;4.01;0.489;31.971;46.868;4.183;4780.435;22724.866;926.028;143.131;12321.048;165.723;1171.81;10937.595;35420.73;42900.415
27.14;4.147;0.22;43.559;175.943;1.219;2638.909;12558.824;515.438;79.187;6828.661;93.161;659.999;6045.922;19872.034;23836.53
33.666;5.901;0.552;26.793;187.883;0.351;2491.744;11869.277;488.518;74.901;6460.512;89.129;634.058;5712.745;18992.466;22656.626
32.728;4.199;0.549;29.042;96.426;0.807;2678.216;12745.925;522.744;80.363;6929.914;94.456;669.268;6135.681;20151.059;24189.684
15.135;4.59;0.436;19.447;66.038;1.999;3657.97;17399.429;711.203;109.653;9444.718;127.954;906.065;8374.614;27319.354;32946.531
23.605;5.495;0.247;21.121;138.67;1.391;3258.545;15506.991;635.234;97.777;8421.626;114.893;815.312;7463.189;24511.102;29456.186
11.226;4.242;0.311;5.964;41.541;4.325;5452.756;25916.332;1054.805;163.21;14041.737;188.588;1333.777;12472.693;40320.119;48904.386
25.097;4.216;0.343;30.464;68.664;0.663;2556.766;12169.945;499.672;76.747;6618.587;90.376;640.343;5858.575;19270.455;23110.403
15.213;4.215;0.491;22.944;111.778;1.194;3054.638;14533.974;595.379;91.617;7898.139;107.321;759.798;6996.356;22901.84;27545.479
22.714;5.939;0.461;24.617;169.123;0.973;2932.233;13960.973;573.155;88.066;7590.084;104.105;739.678;6719.158;22195.586;26583.651
38.177;4.693;0.198;11.293;131.905;4.633;5539.712;26328.651;1071.132;165.804;14259.894;191.663;1356.737;12670.216;40986.029;49708.979
41.163;4.023;0.213;17.118;16.646;2.682;4134.913;19657.95;801.188;123.832;10655.442;143.593;1016.308;9460.796;30684.426;37147.838
30.428;4.66;0.554;11.407;120.226;3.769;4977.502;23661.461;963.628;149.029;12823.97;172.638;1222.079;11387.233;36907.013;44700.806
33.025;4.517;0.111;26.856;117.307;3.074;4187.491;19910.106;812.095;125.434;10794.75;145.766;1032.219;9582.219;31144.881;37654.294
12.41;5.776;0.575;23.358;101.49;4.939;5469.393;26003.452;1059.219;163.805;14093.007;190.008;1345.939;12513.457;40609.469;49167.384
19.104;5.08;0.274;19.011;115.845;0.696;2845.343;13544.234;555.859;85.422;7362.439;100.68;714.234;6519.257;21466.976;25745.909
21.718;4.064;0.166;31.634;80.226;0.891;2674.318;12727.075;522.178;80.248;6918.758;94.297;667.784;6126.807;20110.701;24146.321
43.58;5.63;0.544;27.277;149.272;1.697;3324.739;15820.728;647.529;99.741;8590.972;117.132;831.671;7613.842;25002.138;30053.18
7.199;4.258;0.371;44.533;89.277;2.909;3694.055;17569.537;718.103;110.716;9537.355;129.046;913.154;8456.937;27554.319;33244.085
21.739;5.712;0.347;10.004;99.62;0.178;2726.483;12983.237;533.504;81.913;7060.259;96.981;689.041;6248.746;20667.471;24734.423
12.651;4.905;0.134;35.392;138.488;1.242;2843.601;13535.341;555.575;85.364;7357.58;100.56;713.037;6515.232;21439.941;25718.142
3.56;5.785;0.153;10.274;197.087;2.818;4413.637;20992.33;857.25;132.298;11385.457;154.284;1093.551;10102.453;32942.783;39767.211
13.174;4.7;0.237;17.345;133.094;4.748;5477.111;26033.826;1059.83;163.963;14105.225;189.672;1342.144;12528.86;40548.348;49155.367
16.985;5.687;0.527;36.941;57.89;3.502;4252.205;20225.47;825.834;127.462;10972.066;148.679;1054.007;9733.364;31750.397;38320.455
9.447;5.277;0.506;41.653;181.904;0.289;2120.322;10105.335;417.456;63.802;5510.275;76.294;542.017;4864.889;16235.34;19305.334
37.567;4.585;0.302;44.502;10.132;2.384;3365.779;16010.708;654.426;100.913;8688.42;117.867;835.303;7705.628;25161.177;30340.966
17.927;5.813;0.448;22.126;197.907;2.751;4109.758;19549.536;798.746;123.212;10607.647;143.961;1020.91;9408.219;30739.999;37061.266
15.545;5.21;0.555;35.155;25.05;2.041;3362.053;15998.35;654.973;100.862;8689.763;118.258;838.431;7699.964;25233.385;30357.661
26.196;5.876;0.571;34.345;130.095;2.075;3415.452;16254.179;665.528;102.485;8828.033;120.412;854.808;7822.452;25694.033;30881.749
40.811;4.208;0.524;9.58;64.419;3.156;4610.476;21916.394;892.554;138.037;11878.093;159.855;1131.375;10547.56;34173.302;41396.928
15.199;4.473;0.424;23.086;93.519;2.948;4187.777;19913.374;812.61;125.46;10801.796;145.847;1032.288;9584.287;31157.392;37655.94
3.8;5.516;0.491;9.857;32.104;1.997;3889.142;18502.383;756.556;116.625;10043.939;136.365;966.525;8904.794;29107.385;35076.153
18.092;5.368;0.324;5.224;68.894;3.318;4837.039;22999.073;937.567;144.897;12466.938;168.308;1192.275;11067.998;35961.243;43504.606
13.433;5.595;0.54;22.939;125.063;2.648;4021.618;19130.804;781.751;120.575;10382.312;140.856;998.551;9206.948;30074.422;36260.571
34.623;4.77;0.384;9.77;86.283;1.252;3386.647;16110.826;658.813;101.546;8745.347;118.751;841.736;7754.019;25351.437;30541.146
33.94;5.034;0.469;31.038;63.837;3.93;4648.263;22100.427;900.66;139.226;11979.496;161.632;1144.949;10635.564;34541.073;41796.3
25.915;4.021;0.557;13.84;22.039;3.731;4887.84;23233.251;945.936;146.321;12591.39;169.223;1196.955;11181.59;36177.473;43854.967
13.333;5.924;0.303;31.091;12.681;3.241;4221.665;20081.546;820.24;126.57;10892.873;147.778;1047.958;9663.841;31549.944;38066.704
41.837;4.282;0.501;24.8;110.731;2.925;4132.315;19646.992;801.095;123.764;10653.72;143.726;1017.59;9455.768;30717.086;37144.133
28.052;5.895;0.323;25.104;79.18;1.686;3371.198;16043.619;656.928;101.165;8710.871;118.878;844.097;7720.83;25361.232;30488.777
19.79;5.221;0.136;27.106;103.917;1.634;3277.28;15594.704;638.665;98.324;8468.01;115.379;818.301;7505.583;24615.195;29602.976
43.487;5.402;0.143;27.343;57.837;4.012;4786.884;22758.792;927.182;143.378;12330.345;166.456;1179.813;10951.592;35570.548;43057.074
21.443;5.198;0.114;35.379;107.275;0.149;2159.737;10290.242;424.546;64.961;5604.021;77.495;550.728;4953.417;16494.074;19648.789
25.214;4.521;0.288;44.651;163.365;3.161;3854.583;18330.941;748.621;115.503;9945.593;134.558;952.861;8822.773;28741.458;34690.972
44.803;5.215;0.345;7.063;198.239;3.63;4995.18;23746.228;967.23;149.571;12867.97;173.529;1229.51;11427.5;37099.606;44898.002
43.283;5.091;0.5;16.909;10.63;0.488;2755.517;13116.758;537.759;82.725;7127.126;97.434;691.77;6312.737;20777.72;24943.466
30.902;5.321;0.344;36.857;157.042;3.385;4176.771;19863.782;810.815;125.167;10773.396;145.886;1034.11;9559.496;31162.963;37619.427
3.805;4.13;0.547;15.809;171.456;3.305;4570.405;21728.83;885.984;136.87;11784.583;158.697;1122.301;10458.39;33913.295;41039.277
38.228;5.536;0.329;12.659;149.038;3.832;5005.048;23795.44;969.432;149.898;12894.648;174.028;1233.339;11450.8;37196.453;45010.773
3.594;5.948;0.253;44.605;13.831;4.95;4986.09;23710.447;966.997;149.398;12853.568;173.759;1231.31;11410.071;37116.259;44877.378
35.826;4.924;0.497;16.828;101.279;2.288;3909.015;18590.978;758.989;117.147;10085.384;136.54;967.605;8947.24;29165.57;35204.479
18.251;4.728;0.318;13.654;62.94;2.106;3854.71;18333.442;748.892;115.532;9947.493;134.672;953.796;8823.746;28757.849;34708.512
12.259;5.325;0.237;19.503;45.776;0.671;2827.519;13461.452;552.782;84.914;7318.396;100.229;711.256;6479.259;21362.834;25606.436
8.9;4.822;0.486;37.025;171.62;3.826;4447.031;21146.219;862.768;133.227;11469.775;154.874;1096.392;10177.389;33087.213;39991.745
38.58;5.31;0.135;7.787;30.587;4.568;5583.937;26541.835;1079.874;167.171;14372.874;193.421;1370.036;12771.839;41349.685;50148.946
23.685;4.328;0.385;27.354;19.384;4.371;5006.075;23795.887;968.891;149.872;12894.76;173.408;1226.932;11452.032;37068.875;44931.222
7.927;4.113;0.171;20.859;31.934;1.097;3032.075;14426.519;591.137;90.945;7838.725;106.52;753.895;6944.723;22724.987;27337.85
19.463;4.203;0.463;35.654;27.23;4.578;4952.493;23541.38;958.68;148.268;12758.809;171.56;1213.595;11329.858;36673.569;44445.26
8.479;4.754;0.138;14.324;177.059;0.661;2908.917;13844.945;568.097;87.308;7525.488;102.717;727.969;6664.436;21902.891;26289.062
9.843;5.888;0.564;37.702;11.398;2.245;3448.732;16413.695;672.292;103.499;8916.209;121.605;862.904;7899.39;25940.954;31181.156
22.352;5.14;0.442;44.95;51.302;1.816;3007.824;14315.915;586.87;90.276;7779.248;106.178;753.179;6890.355;22646.165;27196.921
20.912;5.651;0.584;24.662;163.104;0.161;2406.807;11466.143;472.331;72.366;6244.324;86.155;612.416;5519.137;18350.977;21883.134
28.798;4.181;0.417;43.882;39.129;1.904;3067.834;14595.33;597.38;91.999;7927.202;107.634;762.253;7025.386;22971.778;27658.556
29.821;5.476;0.43;43.055;46.028;4.638;4826.332;22948.144;935.216;144.575;12437.883;167.923;1189.924;11043.091;35881.773;43415.771
18.259;5.736;0.365;41.88;100.745;4.493;4762.993;22649.511;923.703;142.709;12279.263;166.013;1176.578;10899.567;35465.732;42872.77
13.329;4.662;0.296;14.76;145.759;3.831;4943.191;23499.586;957.539;148.022;12737.658;171.566;1214.195;11309.626;36667.818;44397.689
3.947;5.476;0.129;44.38;113.245;1.978;3128.346;14890.406;610.792;93.911;8090.779;110.56;784.295;7166.845;23572.299;28297.88
34.276;5.395;0.563;27.945;62.887;3.718;4586.721;21810.36;889.154;137.412;11824.164;159.746;1132.12;10495.732;34133.316;41275.273
28.073;4.177;0.435;31.416;143.758;1.973;3376.643;16060.815;656.706;101.212;8720.105;118.156;836.564;7730.792;25231.405;30408.512
41.402;5.548;0.424;10.802;47.379;0.982;3218.226;15315.078;626.892;96.566;8314.958;113.404;805.189;7370.204;24196.321;29098.669
19.635;5.533;0.461;17.853;86.956;1.725;3542.673;16856.642;689.751;106.268;9152.387;124.547;883.415;8112.596;26579.514;31989.845
40.892;4.004;0.357;37.408;51.172;4.099;4605.92;21893.497;891.48;137.888;11864.012;159.573;1129.127;10536.601;34113.475;41341.022
38.024;5.655;0.408;22.853;113.026;2.456;3902.816;18564.871;758.34;117.007;10071.24;136.726;970.012;8934.015;29196.901;35203.795
28.567;5.491;0.189;40.004;162.295;3.363;4094.769;19475.293;795.303;122.732;10562.841;143.209;1015.432;9372.415;30584.459;36902.209
27.402;5.413;0.179;20.062;45.298;2.115;3740.339;17793.062;727.214;112.154;9653.105;131.102;929.77;8562.816;27985.053;33740.085
1.843;5.172;0.343;31.922;120.551;3.863;4587.484;21814.981;890.111;137.45;11830.949;159.848;1131.9;10498.889;34144.367;41269.7
15.598;5.197;0.433;36.505;127.558;0.391;2289.452;10907.024;449.59;68.839;5941.004;81.937;581.907;5250.472;17447.484;20804.685
29.302;4.583;0.558;20.607;118.687;3.589;4656.542;22137.812;902.118;139.445;12001.542;161.727;1144.877;10654.241;34568.094;41836.885
9.529;5.274;0.36;40.675;78.585;2.072;3263.805;15532.373;636.418;97.937;8438.138;115.01;815.504;7475.851;24533.202;29488.328
24.57;4.875;0.501;33.902;163.758;3.951;4596.68;21855.385;891.072;137.68;11850.406;159.904;1132.326;10518.292;34172.549;41326.332
41.722;4.17;0.491;5.079;168.302;4.175;5374.061;25539.848;1038.983;160.819;13835.907;185.782;1314.491;12291.336;39737.852;48194.137
19.415;4.444;0.204;11.641;27.184;0.844;3071.233;14613.184;598.52;92.126;7937.434;107.948;764.681;7033.914;23030.571;27709.809
44.655;5.073;0.166;21.462;79.983;2.113;3700.294;17599.769;718.809;110.918;9545.549;129.473;918.155;8469.78;27647.911;33355.677
0.423;5.835;0.512;39.687;75.484;4.082;4555.798;21668.445;884.611;136.55;11754.434;159.151;1127.84;10427.927;33987.774;41037.402
42.743;5.966;0.256;5.657;197.544;1.008;3361.245;15994.922;654.902;100.848;8683.727;118.587;842.481;7697.432;25308.858;30403.616
23.246;4.805;0.198;37.853;84.641;3.325;4110.423;19546.83;797.8;123.164;10600.866;143.353;1015.35;9407.349;30619.285;36990.859
30.594;4.464;0.534;44.099;142.599;0.4;2115.764;10077.764;415.358;63.59;5490.937;75.585;536.312;4851.9;16102.811;19200.978
40.51;4.596;0.175;38.452;136.714;0.114;2054.454;9785.929;403.426;61.757;5329.046;73.519;522.184;4711.03;15659.317;18663.527
15.801;5.085;0.564;27.797;168.593;2.362;3722.886;17710.11;724.1;111.62;9614.828;130.456;924.427;8523.866;27853.141;33561.695
25.081;5.615;0.451;23.197;71.273;1.781;3465.194;16488.886;674.795;103.956;8952.645;121.927;865.144;7935.418;26018.425;31305.266
15.832;4.061;0.542;8.073;1.097;3.317;4745.007;22556.323;918.926;142.069;12228.003;164.471;1163.238;10856.131;35154.578;42587.346
13.265;4.248;0.579;8.289;137.448;1.867;3800.2;18073.063;738.289;113.877;9809.851;132.619;938.469;8699.204;28325.294;34187.806
44.636;4.755;0.343;11.429;133.716;3.604;4872.14;23160.193;943.149;145.874;12549.656;169.053;1197.233;11145.659;36142.072;43767.735
7.272;5.137;0.134;37.172;6.718;1.713;3109.625;14799.67;606.806;93.328;8040.647;109.708;777.861;7123.346;23394.485;28105.291
43.886;5.143;0.184;35.681;52.081;0.981;2677.996;12748.228;523.011;80.41;6926.266;94.857;673.732;6135.396;20224.012;24256.952
5.905;4.314;0.554;5.065;166.754;4.544;5616.981;26696.924;1086.539;168.121;14466.502;194.247;1373.701;12848.511;41533.797;50373.036
24.011;4.821;0.261;37.852;67.73;4.589;4912.339;23353.116;951.372;147.103;12655.8;170.52;1207.263;11238.631;36443.925;44133.393
5.395;4.979;0.208;24.396;196.202;0.855;2830.803;13475.721;553.397;84.994;7327.405;100.211;710.503;6486.679;21361.792;25610.697
7.574;4.389;0.511;35.669;63.783;1.625;3068.55;14601.615;598.38;92.053;7936.198;107.923;764.125;7028.889;23025.193;27683.434
37.169;4.332;0.123;24.853;134.199;3.155;4280.209;20348.858;829.626;128.184;11031.165;148.797;1053.45;9793.458;31799.661;38465.58
6.576;5.226;0.252;11.579;141.721;1.794;3712.869;17663.487;722.499;111.34;9588.35;130.221;922.834;8501.302;27793.143;33484.254
8.242;5.095;0.581;17.771;102.531;1.111;3137.995;14934.878;612.239;94.171;8117.662;110.668;784.504;7188.679;23606.302;28354.702
18.014;5.419;0.289;18.28;43.687;4.467;5282.135;25111.85;1022.839;158.188;13606.996;183.407;1298.997;12084.421;39196.691;47472.223
31.012;4.093;0.38;44.525;159.833;0.258;2006.09;9554.978;394.066;60.29;5207.337;71.669;508.176;4600.672;15267.621;18196.41
0.159;4.422;0.215;21.901;158.596;1.674;3391.974;16136.916;660.572;101.716;8764.315;118.938;841.874;7767.623;25381.256;30567.139
27.475;4.971;0.467;15.133;30.911;1.649;3535.341;16818.482;687.589;106.008;9128.869;123.914;878.315;8094.382;26452.009;31881.332
16.551;5.761;0.218;25.173;54.27;1.383;3174.084;15108.127;619.379;95.284;8206.687;112.183;796.405;7271.035;23921.623;28724.866
33.088;5.268;0.6;23.204;29.94;0.179;2433.676;11591.046;476.634;73.137;6307.274;86.717;616.092;5578.941;18476.76;22091.998
18.112;5.836;0.354;32.822;155.907;0.372;2375.356;11317.546;466.504;71.441;6162.438;85.193;605.878;5447.403;18138.452;21617.27
17.415;5.734;0.243;40.614;96.304;0.667;2392.896;11400.185;469.74;71.961;6205.44;85.711;609.401;5487.108;18247.957;21765.892
18.971;5.924;0.286;15.787;73.721;4.418;5313.286;25262.104;1029.204;159.148;13688.653;184.744;1309.177;12156.304;39477.92;47787.374
0.755;5.841;0.556;24.113;27.394;3.495;4537.427;21581.36;881.088;136.001;11707.788;158.53;1123.463;10386.033;33855.277;40874.205
3.947;4.609;0.527;39.813;88.861;3.19;3979.48;18926.568;773.153;119.262;10272.139;138.932;983.376;9109.685;29669.477;35812.674
37.87;5.364;0.502;9.114;105.122;4.916;5778.905;27468.054;1117.453;172.991;14877.853;200.127;1417.387;13217.887;42793.625;51889.452
30.221;5.848;0.169;26.391;67.051;3.305;4366.047;20764.705;847.354;130.857;11257.286;152.534;1081.825;9992.171;32575.839;39344.557
36.359;4.219;0.168;27.462;27.768;4.743;5241.852;24913.018;1013.55;156.891;13493.438;181.246;1282.443;11989.179;38753.073;47021.018
10.882;4.902;0.336;44.202;151.967;1.731;2965.922;14116.434;579.068;89.017;7673.316;104.72;742.335;6794.95;22333.067;26807.497
9.707;5.674;0.595;24.952;181.111;4.423;5104.976;24273.508;989.456;152.922;13160.044;177.635;1258.35;11681.354;37958.243;45914.813
25.787;5.831;0.571;17.653;54.407;3.066;4408.977;20969.698;855.704;132.144;11372.645;154.013;1092.06;10091.099;32895.797;39726.195
12.62;5.858;0.515;11.485;176.562;3.671;4933.788;23461.502;956.733;147.82;12720.74;171.921;1218.328;11290.43;36731.448;44403.701
26.685;5.467;0.184;22.267;55.396;3.764;4744.161;22557.781;919.568;142.123;12225.633;165.152;1170.33;10855.276;35284.456;42683.741
41.016;5.258;0.191;25.409;143.61;4.343;5040.368;23961.157;975.884;150.931;12982.03;175.05;1240.259;11530.636;37418.837;45304.088
3.102;4.683;0.232;29.758;67.333;4.168;4825.567;22942.23;935.281;144.524;12437.795;167.634;1186.248;11041.58;35819.025;43353.128
28.011;5.708;0.178;7.498;8.386;3.918;5178.561;24620.762;1002.855;155.107;13338.493;179.968;1275.344;11847.469;38456.551;46570.137
26.984;5.659;0.472;25.72;130.918;2.271;3722.808;17711.561;724.202;111.644;9613.386;130.699;927.205;8523.765;27901.457;33602.519
6.602;5.151;0.106;8.049;124.862;1.786;3781.14;17986.853;735.503;113.373;9761.505;132.486;938.76;8656.872;28278.213;34086.608
28.742;5.885;0.188;20.212;139.098;2.763;4161.083;19792.05;808.278;124.738;10733.771;145.659;1033.291;9524.407;31103.708;37522.274
38.679;5.859;0.506;11.752;194;4.723;5600.415;26623.06;1083.816;167.688;14423.998;194.413;1377.755;12811.229;41567.227;50337.006
42.559;4.162;0.294;5.863;102.382;4.323;5452.646;25912.648;1053.85;163.168;14034.182;188.378;1332.853;12470.352;40289.689;48893.19
43.583;4.443;0.546;17.075;51.785;1.343;3280.492;15605.005;637.881;98.35;8470.66;114.897;814.207;7510.635;24532.21;29570.028
31.195;5.84;0.487;20.812;16.671;4.221;5072.053;24116.367;982.485;151.934;13068.801;176.424;1250.49;11604.757;37699.752;45631.127
14.088;5.437;0.108;5.585;48.292;4.972;5896.465;28027.626;1140.641;176.53;15180.22;204.252;1446.216;13487.307;43662.415;52944.994
37.769;5.264;0.109;30.358;152.63;3.887;4639.058;22056.542;899.12;138.955;11953.818;161.476;1144.343;10614.314;34506.755;41731.115
5.582;5.33;0.161;24.334;54.808;0.806;2812.184;13389.053;550.058;84.462;7280.043;99.755;707.793;6444.574;21258.18;25471.145
36.999;5.686;0.338;33.774;50.108;1.204;2874.342;13683.757;561.272;86.313;7434.62;101.857;723.754;6585.293;21716.748;26047.157
28.523;5.994;0.339;20.012;84.085;2.367;3916.332;18631.464;761.417;117.443;10108.128;137.403;975.083;8965.851;29331.965;35350.824
18.661;5.377;0.377;28.733;77.852;4.091;4805.729;22850.568;931.571;143.962;12387.237;167.254;1184.84;10996.566;35736.011;43226.385
41.74;4.558;0.375;10.436;161.134;2.774;4352.554;20693.306;843.609;130.352;11219.047;151.378;1072.051;9959.107;32355.644;39126.217
